latitude,longitude,elevation
41.188284,-124.107861,25.0
41.188229,-124.10783,25.0
41.188177,-124.107798,25.4
41.188129,-124.107769,25.6
41.188079,-124.107751,25.8
41.188029,-124.107744,26.4
41.18798,-124.107739,26.6
41.187929,-124.107738,27.2
41.18787,-124.107784,27.4
41.187824,-124.107811,27.6
41.187765,-124.107843,28.0
41.187709,-124.107874,28.2
41.187657,-124.107904,28.8
41.187611,-124.107935,29.2
41.187567,-124.107964,29.8
41.187522,-124.107988,30.2
41.187485,-124.108012,30.6
41.187446,-124.108033,31.2
41.187404,-124.108049,31.6
41.187363,-124.108062,32.0
41.187327,-124.108078,32.2
41.187292,-124.108102,32.6
41.187256,-124.108124,32.8
41.187217,-124.108142,33.0
41.187177,-124.108153,33.2
41.187138,-124.108154,33.4
41.187096,-124.108152,33.6
41.187053,-124.108149,33.6
41.187007,-124.108142,34.0
41.186962,-124.108134,34.2
41.186918,-124.10813,34.4
41.186876,-124.108128,34.4
41.186835,-124.108126,34.6
41.186793,-124.108123,35.0
41.18675,-124.108121,35.2
41.186706,-124.108122,35.6
41.186664,-124.108117,35.8
41.18662,-124.108112,36.0
41.18658,-124.108102,36.4
41.186539,-124.108108,36.4
41.186498,-124.108102,36.6
41.186457,-124.108114,36.8
41.186415,-124.108118,37.0
41.186374,-124.108118,37.2
41.186332,-124.108113,37.4
41.186292,-124.108105,37.8
41.186253,-124.108099,38.0
41.186216,-124.108094,38.4
41.18618,-124.10809,38.6
41.186144,-124.108089,39.0
41.186111,-124.108087,39.2
41.186075,-124.108082,39.4
41.186038,-124.108073,39.8
41.186002,-124.108065,40.0
41.185966,-124.108057,40.4
41.185943,-124.108036,40.4
41.18591,-124.108023,40.8
41.185878,-124.108013,41.0
41.185841,-124.108005,41.2
41.185806,-124.107995,41.6
41.185769,-124.107983,41.6
41.185725,-124.107972,42.0
41.18568,-124.107961,42.0
41.185639,-124.107948,42.2
41.185596,-124.107938,42.2
41.185543,-124.107928,42.2
41.185485,-124.107904,42.0
41.185432,-124.10788,42.0
41.185372,-124.107856,41.8
41.185311,-124.107825,41.6
41.18524,-124.107798,41.2
41.185168,-124.107778,40.4
41.185093,-124.107752,40.2
41.185013,-124.107716,39.8
41.184931,-124.107681,39.4
41.184834,-124.107651,39.0
41.184745,-124.107607,38.8
41.184646,-124.107571,38.2
41.184552,-124.107518,37.6
41.184452,-124.107461,37.2
41.184351,-124.107417,36.4
41.184244,-124.107368,36.0
41.184142,-124.107324,35.0
41.184034,-124.107262,34.4
41.183927,-124.107197,33.6
41.183812,-124.107143,32.8
41.183707,-124.107096,32.4
41.183596,-124.107063,31.6
41.183486,-124.107035,31.2
41.18339,-124.107008,30.8
41.183291,-124.106989,30.6
41.18318,-124.106978,30.6
41.183078,-124.106965,30.4
41.182991,-124.106958,30.2
41.182915,-124.106945,30.2
41.182834,-124.10693,30.2
41.182757,-124.10692,30.0
41.182697,-124.106918,30.0
41.182637,-124.106903,30.2
41.182567,-124.106867,30.2
41.182494,-124.106833,30.4
41.182419,-124.106791,30.4
41.182349,-124.106771,30.4
41.182283,-124.106753,30.6
41.182216,-124.106738,30.6
41.182157,-124.106721,30.8
41.182093,-124.106698,31.0
41.182028,-124.106681,31.2
41.181968,-124.106661,31.4
41.181913,-124.106642,31.6
41.181853,-124.106609,31.8
41.1818,-124.106587,32.0
41.181752,-124.106576,32.0
41.181703,-124.106572,32.0
41.181655,-124.106563,32.0
41.1816,-124.106557,32.2
41.181539,-124.106553,32.2
41.181476,-124.106553,32.2
41.181411,-124.106535,32.0
41.181347,-124.106516,32.0
41.181281,-124.106501,31.6
41.181211,-124.106465,31.6
41.181137,-124.106427,31.2
41.181058,-124.106398,31.2
41.180977,-124.106365,30.8
41.180896,-124.106334,30.4
41.180816,-124.106309,30.2
41.180725,-124.106287,29.8
41.18063,-124.106263,29.6
41.18055,-124.106242,29.2
41.180462,-124.106224,29.0
41.180364,-124.1062,28.6
41.18027,-124.106184,28.2
41.180167,-124.106165,28.0
41.180069,-124.10616,27.4
41.179965,-124.106139,27.0
41.179861,-124.106118,26.4
41.179763,-124.1061,25.8
41.179657,-124.106096,25.4
41.179536,-124.106053,24.8
41.17942,-124.106022,24.4
41.179301,-124.105986,23.6
41.179176,-124.105955,23.2
41.179048,-124.105897,22.6
41.178924,-124.105843,21.8
41.178793,-124.105768,21.4
41.178666,-124.105692,20.6
41.178536,-124.105605,20.2
41.178416,-124.105526,19.0
41.178304,-124.105449,18.6
41.178192,-124.105364,17.6
41.178081,-124.105275,16.8
41.177971,-124.105186,16.2
41.177862,-124.105093,15.0
41.177757,-124.104997,14.4
41.177658,-124.104893,13.4
41.17756,-124.104783,12.8
41.177459,-124.104674,11.8
41.177361,-124.104567,10.8
41.177269,-124.104456,10.2
41.177181,-124.104339,9.2
41.177098,-124.104218,8.8
41.177013,-124.104099,7.6
41.176925,-124.103978,7.0
41.176838,-124.10386,5.8
41.176749,-124.103743,4.6
41.176661,-124.103628,4.2
41.176578,-124.103516,3.6
41.176496,-124.103409,3.4
41.176418,-124.103295,2.8
41.176338,-124.103185,2.4
41.176255,-124.103081,1.8
41.176168,-124.102985,1.4
41.176077,-124.102897,1.4
41.176002,-124.102829,1.2
41.175913,-124.102762,1.2
41.175825,-124.102705,1.2
41.175741,-124.102664,1.2
41.175657,-124.102629,1.0
41.17557,-124.102601,1.0
41.175487,-124.102581,1.0
41.175409,-124.102568,1.2
41.17534,-124.102561,1.4
41.175274,-124.102552,1.6
41.175212,-124.102545,1.8
41.175149,-124.102538,2.2
41.175093,-124.10253,2.4
41.175039,-124.10252,2.6
41.17499,-124.10251,3.2
41.174944,-124.102503,3.4
41.174895,-124.102491,3.8
41.174842,-124.102481,4.0
41.174797,-124.102475,4.4
41.174749,-124.102466,5.0
41.174696,-124.102459,5.2
41.17466,-124.102453,5.4
41.174618,-124.102446,5.6
41.174586,-124.102441,6.0
41.174553,-124.102439,6.4
41.174501,-124.102436,6.4
41.174458,-124.102432,6.8
41.174411,-124.102429,7.0
41.174366,-124.102428,7.2
41.174321,-124.102427,7.2
41.174275,-124.102422,7.6
41.174219,-124.102409,7.6
41.174161,-124.102396,7.8
41.174098,-124.102383,8.0
41.174032,-124.102369,8.0
41.173975,-124.102356,8.0
41.173916,-124.102357,8.0
41.173862,-124.102354,8.0
41.173807,-124.10235,8.0
41.173755,-124.102356,8.0
41.173701,-124.102356,8.0
41.17364,-124.102352,7.8
41.173577,-124.102349,7.8
41.173514,-124.102336,7.8
41.173448,-124.102319,7.6
41.173378,-124.102302,7.8
41.173315,-124.102292,7.8
41.173246,-124.102294,7.8
41.173178,-124.102281,7.8
41.173108,-124.102275,7.8
41.173039,-124.102271,7.6
41.17297,-124.102264,7.6
41.172901,-124.102261,7.4
41.172835,-124.102257,7.4
41.172773,-124.102256,7.6
41.172716,-124.102255,7.6
41.172659,-124.102257,7.6
41.172595,-124.102261,7.4
41.172538,-124.102252,7.2
41.172462,-124.102245,7.0
41.17238,-124.10223,7.0
41.172289,-124.102199,6.8
41.172206,-124.102176,6.8
41.17212,-124.102157,6.4
41.172041,-124.102153,6.4
41.171971,-124.102149,6.2
41.171904,-124.102148,6.2
41.171836,-124.102142,6.2
41.171767,-124.102129,6.2
41.171697,-124.102101,6.2
41.171636,-124.102096,6.4
41.171569,-124.102086,6.6
41.171501,-124.102073,6.6
41.171431,-124.102069,6.8
41.171359,-124.102074,6.8
41.171285,-124.102064,6.8
41.171217,-124.102078,6.6
41.171141,-124.102078,6.4
41.171062,-124.102084,6.4
41.170978,-124.102083,6.2
41.170889,-124.102085,5.8
41.170806,-124.102088,5.6
41.170717,-124.102093,5.2
41.170632,-124.102099,5.0
41.170547,-124.102101,4.6
41.170463,-124.102105,4.6
41.170383,-124.102106,4.4
41.170301,-124.10212,4.4
41.170223,-124.102131,4.4
41.170148,-124.102134,4.4
41.170072,-124.102135,4.4
41.169993,-124.102129,4.6
41.169918,-124.10213,4.6
41.169847,-124.10214,4.8
41.169779,-124.102143,4.8
41.169703,-124.102141,4.8
41.169633,-124.102142,4.8
41.169566,-124.102141,4.8
41.169504,-124.102137,4.8
41.169431,-124.102145,4.8
41.169364,-124.102142,5.0
41.169286,-124.10214,5.0
41.1692,-124.102148,5.0
41.169117,-124.102167,5.0
41.169037,-124.102177,5.0
41.168964,-124.102198,5.2
41.168888,-124.102217,5.2
41.168816,-124.102242,5.4
41.168746,-124.10227,5.6
41.168682,-124.102294,5.6
41.168624,-124.10231,5.8
41.168568,-124.102333,5.8
41.168512,-124.10236,6.0
41.168459,-124.102397,6.0
41.168397,-124.102428,6.0
41.168326,-124.102465,6.0
41.168254,-124.102494,6.2
41.168191,-124.102536,6.2
41.168132,-124.102578,6.2
41.16808,-124.102627,6.2
41.168021,-124.102676,6.2
41.167961,-124.102731,6.0
41.167903,-124.102788,5.8
41.167843,-124.102849,5.8
41.16778,-124.102909,5.6
41.167712,-124.102969,5.4
41.167648,-124.10303,5.2
41.167586,-124.103092,5.2
41.167525,-124.103154,5.0
41.167464,-124.103218,4.8
41.167403,-124.103286,4.8
41.167344,-124.103357,4.6
41.167286,-124.103425,4.4
41.167229,-124.103494,4.4
41.16717,-124.103563,4.2
41.167111,-124.103631,4.0
41.167054,-124.103702,3.8
41.166993,-124.103776,3.6
41.166934,-124.103852,3.4
41.166875,-124.103928,3.4
41.166817,-124.104004,3.2
41.166759,-124.104082,3.0
41.1667,-124.104159,3.0
41.166645,-124.104235,3.0
41.16659,-124.104314,2.8
41.166536,-124.104392,2.6
41.16648,-124.104468,2.2
41.166426,-124.104544,1.8
41.166372,-124.104621,1.6
41.166318,-124.104703,1.2
41.166266,-124.104785,1.0
41.166213,-124.104867,1.0
41.166158,-124.104947,0.6
41.166099,-124.105018,0.6
41.166038,-124.10509,0.4
41.165979,-124.105166,0.4
41.165921,-124.105245,0.4
41.165863,-124.105322,0.4
41.165807,-124.105401,0.4
41.165754,-124.105486,0.4
41.1657,-124.105569,0.4
41.165645,-124.105647,0.4
41.16559,-124.105726,0.4
41.165536,-124.105804,0.4
41.165484,-124.105885,0.4
41.165434,-124.105965,0.4
41.165382,-124.106041,0.4
41.165331,-124.106118,0.2
41.16528,-124.106198,0.2
41.165228,-124.106276,0.2
41.165176,-124.106352,0.2
41.165124,-124.106428,0.2
41.165072,-124.106503,0.2
41.16502,-124.106577,0.2
41.164968,-124.106649,0.2
41.164918,-124.106723,0.2
41.164869,-124.106799,0.2
41.16482,-124.106873,0.2
41.16477,-124.106947,0.4
41.164721,-124.107023,0.4
41.164674,-124.1071,0.4
41.164627,-124.107177,0.2
41.16458,-124.107254,0.2
41.164534,-124.107331,0.0
41.164486,-124.107408,0.0
41.16444,-124.107486,0.0
41.164395,-124.107566,0.0
41.164349,-124.107644,0.2
41.164304,-124.107722,0.2
41.164261,-124.107801,0.2
41.164218,-124.10788,0.2
41.164177,-124.107959,0.2
41.164136,-124.108038,0.2
41.164095,-124.108118,0.2
41.164055,-124.108198,0.2
41.164017,-124.108279,0.2
41.163978,-124.108359,0.0
41.16394,-124.108439,0.0
41.163906,-124.108521,0.0
41.163873,-124.108602,0.0
41.163838,-124.10868,0.0
41.163801,-124.108758,0.0
41.163764,-124.108836,0.0
41.163727,-124.108914,0.0
41.16369,-124.108993,0.0
41.163652,-124.109072,0.0
41.163614,-124.109151,0.0
41.163577,-124.10923,0.0
41.163539,-124.109309,0.2
41.163502,-124.109388,0.2
41.163465,-124.109468,0.2
41.163428,-124.109548,0.2
41.16339,-124.109629,0.2
41.163353,-124.109708,0.2
41.163318,-124.109789,0.0
41.163283,-124.109869,0.0
41.163248,-124.109947,-0.2
41.163213,-124.110026,-0.2
41.163177,-124.110103,-0.2
41.16314,-124.110176,-0.2
41.1631,-124.110246,-0.4
41.163059,-124.110314,-0.6
41.163021,-124.110386,-0.6
41.162985,-124.11046,-0.8
41.16295,-124.110535,-0.8
41.162916,-124.11061,-0.8
41.162882,-124.110686,-0.8
41.162849,-124.110765,-0.6
41.162815,-124.110845,-0.6
41.162779,-124.110925,-0.4
41.162742,-124.111003,-0.4
41.162705,-124.11108,-0.4
41.162668,-124.111158,-0.4
41.162631,-124.111237,-0.6
41.162595,-124.111316,-0.6
41.162558,-124.111394,-0.6
41.162521,-124.111473,-0.4
41.162486,-124.111551,-0.4
41.16245,-124.11163,-0.2
41.162414,-124.111706,-0.2
41.162376,-124.111783,-0.2
41.162339,-124.11186,-0.4
41.162302,-124.111937,-0.4
41.162265,-124.112017,-0.6
41.16223,-124.112097,-0.6
41.162193,-124.112174,-0.8
41.162156,-124.11225,-0.8
41.16212,-124.112327,-0.8
41.162083,-124.112405,-0.8
41.162047,-124.112483,-0.8
41.162011,-124.112561,-1.0
41.161973,-124.11264,-1.0
41.161937,-124.112718,-1.0
41.161901,-124.112797,-0.8
41.161864,-124.112874,-0.8
41.161827,-124.11295,-0.8
41.161791,-124.113027,-0.8
41.161755,-124.113103,-0.8
41.161719,-124.113179,-0.8
41.161682,-124.113256,-0.6
41.161647,-124.113331,-0.4
41.161611,-124.113408,-0.4
41.161576,-124.113484,-0.4
41.161541,-124.113559,-0.2
41.161506,-124.113633,-0.2
41.161472,-124.113705,-0.4
41.161439,-124.113774,-0.4
41.161407,-124.11384,-0.4
41.161376,-124.113903,-0.2
41.161346,-124.113964,0.0
41.161318,-124.114022,0.0
41.161291,-124.114078,0.0
41.161265,-124.114133,0.0
41.161239,-124.114186,0.0
41.161213,-124.114239,0.0
41.161186,-124.114293,-0.2
41.16116,-124.114351,-0.2
41.161133,-124.114408,-0.2
41.161105,-124.114465,-0.2
41.161077,-124.114521,-0.2
41.16105,-124.114578,-0.2
41.161023,-124.114634,-0.2
41.160994,-124.11469,-0.2
41.160967,-124.114747,-0.4
41.160941,-124.114804,-0.4
41.160915,-124.114858,-0.4
41.160891,-124.114912,-0.4
41.160866,-124.114964,-0.4
41.160842,-124.115015,-0.4
41.160818,-124.115065,-0.4
41.160795,-124.115117,-0.4
41.160772,-124.115173,-0.4
41.160747,-124.115225,-0.4
41.16072,-124.115277,-0.4
41.160696,-124.115325,-0.4
41.160672,-124.115375,-0.4
41.16065,-124.115424,-0.4
41.160629,-124.115471,-0.4
41.160608,-124.11552,-0.4
41.160586,-124.115569,-0.4
41.160563,-124.11562,-0.4
41.16054,-124.115671,-0.2
41.160517,-124.11572,-0.2
41.160493,-124.115773,-0.2
41.160469,-124.115827,-0.2
41.160444,-124.115882,-0.2
41.160417,-124.115939,-0.2
41.16039,-124.115999,-0.2
41.160364,-124.116062,-0.2
41.160337,-124.116128,-0.2
41.160311,-124.116193,-0.2
41.160288,-124.116261,-0.4
41.160263,-124.11633,-0.6
41.160238,-124.116399,-0.6
41.160212,-124.116465,-0.6
41.160187,-124.11653,-0.6
41.160163,-124.116595,-0.6
41.160141,-124.116658,-0.6
41.160118,-124.11672,-0.6
41.160097,-124.116785,-0.6
41.160076,-124.11685,-0.6
41.160056,-124.116918,-0.6
41.160037,-124.116984,-0.4
41.160017,-124.11705,-0.4
41.159998,-124.117113,-0.4
41.15998,-124.117177,-0.2
41.159965,-124.117241,-0.2
41.159952,-124.117307,-0.4
41.159939,-124.117376,-0.4
41.159926,-124.117446,-0.6
41.159912,-124.11751,-0.6
41.159899,-124.117576,-0.6
41.159885,-124.117644,-0.6
41.159871,-124.117709,-0.6
41.159858,-124.117772,-0.4
41.159845,-124.117833,-0.4
41.159832,-124.117889,-0.2
41.159821,-124.117945,-0.2
41.159811,-124.118,-0.2
41.159801,-124.118054,0.0
41.159791,-124.118106,0.0
41.15978,-124.118157,0.0
41.159769,-124.118208,0.0
41.15976,-124.118262,0.0
41.159747,-124.118308,0.0
41.159737,-124.118352,0.0
41.159731,-124.118398,0.2
41.159725,-124.118447,0.2
41.159716,-124.118492,0.4
41.159703,-124.118538,0.4
41.159692,-124.118587,0.4
41.159681,-124.11864,0.6
41.159671,-124.118693,0.6
41.159662,-124.118749,0.8
41.159654,-124.118803,0.8
41.15965,-124.118855,1.0
41.159645,-124.118904,1.2
41.159636,-124.11895,1.4
41.159627,-124.118996,1.6
41.159618,-124.119041,1.8
41.15961,-124.119088,1.8
41.159601,-124.119135,2.0
41.159591,-124.119187,2.2
41.15958,-124.119236,2.6
41.159571,-124.119281,2.8
41.159562,-124.11933,3.2
41.159556,-124.119376,3.4
41.159545,-124.119425,3.6
41.159531,-124.119475,3.8
41.159518,-124.119523,4.2
41.159506,-124.11957,4.4
41.159493,-124.119611,4.6
41.159483,-124.119649,4.8
41.159477,-124.119691,5.0
41.15947,-124.119731,5.2
41.159464,-124.119774,5.4
41.159457,-124.119811,5.8
41.159449,-124.119847,6.0
41.159435,-124.119878,6.2
41.159412,-124.119898,6.4
41.159397,-124.119925,6.6
41.159387,-124.119956,6.8
41.159377,-124.11999,6.8
41.159361,-124.120013,7.0
41.159348,-124.120047,7.4
41.15933,-124.120071,7.4
41.15932,-124.120102,7.8
41.159318,-124.120141,8.0
41.159312,-124.120179,8.4
41.159308,-124.120229,8.4
41.159309,-124.120269,8.6
41.159314,-124.120319,9.0
41.159322,-124.120361,9.0
41.159321,-124.120405,9.2
41.159318,-124.120443,9.4
41.159317,-124.120478,9.6
41.159309,-124.120515,9.8
41.159301,-124.120551,10.0
41.159298,-124.120588,10.2
41.159294,-124.12062,10.2
41.159285,-124.120649,10.4
41.159279,-124.120675,10.6
41.159276,-124.120707,11.0
41.159272,-124.120739,11.2
41.159266,-124.120771,11.2
41.159257,-124.120804,11.6
41.159248,-124.12084,11.6
41.159239,-124.120871,11.8
41.159229,-124.120906,12.0
41.159219,-124.120937,12.2
41.159203,-124.120966,12.6
41.159193,-124.120994,12.6
41.159182,-124.121021,12.8
41.159173,-124.121044,13.0
41.159164,-124.12107,13.0
41.159152,-124.121094,13.2
41.159142,-124.121117,13.4
41.15913,-124.121143,13.6
41.159117,-124.121164,13.6
41.159099,-124.12118,13.8
41.159101,-124.121187,13.8
41.159095,-124.121202,14.0
41.159092,-124.121225,14.2
41.159084,-124.121247,14.2
41.159074,-124.121272,14.4
41.159065,-124.121296,14.6
41.159055,-124.12132,14.8
41.159041,-124.121343,14.8
41.15903,-124.121367,15.0
41.15902,-124.121398,15.2
41.159009,-124.121428,15.4
41.158998,-124.121459,15.6
41.158987,-124.12149,15.8
41.158972,-124.121523,16.0
41.158958,-124.121553,16.2
41.15895,-124.121587,16.2
41.158945,-124.121619,16.4
41.158944,-124.121645,16.4
41.158934,-124.121674,16.6
41.158924,-124.121705,16.6
41.158908,-124.121732,16.8
41.158894,-124.121749,16.8
41.158887,-124.121772,17.0
41.158877,-124.121801,17.2
41.158854,-124.121825,17.2
41.158832,-124.121851,17.4
41.15881,-124.121886,17.4
41.158795,-124.121918,17.6
41.158779,-124.12194,17.6
41.158765,-124.121968,17.8
41.158756,-124.122,18.0
41.158746,-124.122032,18.0
41.158729,-124.122067,18.2
41.15872,-124.122117,18.4
41.158709,-124.122155,18.6
41.158695,-124.122192,18.6
41.158685,-124.122222,18.8
41.158674,-124.122252,19.2
41.158665,-124.122285,19.2
41.158657,-124.122317,19.4
41.158648,-124.122352,19.6
41.158635,-124.122384,19.6
41.158621,-124.122415,19.8
41.158607,-124.122444,20.0
41.158593,-124.122472,20.0
41.15858,-124.122498,20.2
41.158569,-124.122527,20.2
41.158557,-124.122558,20.2
41.158544,-124.122589,20.4
41.158521,-124.122616,20.4
41.158501,-124.122641,20.6
41.158481,-124.122669,20.8
41.158456,-124.122695,21.0
41.158437,-124.122724,21.2
41.158416,-124.122754,21.2
41.158389,-124.12278,21.4
41.158373,-124.122811,21.4
41.15835,-124.122837,21.4
41.158334,-124.122866,21.4
41.158314,-124.122895,21.6
41.158296,-124.122927,21.6
41.158286,-124.122965,21.6
41.158269,-124.122994,21.8
41.158258,-124.123027,22.2
41.158242,-124.123056,22.2
41.158234,-124.123092,22.4
41.158217,-124.123121,22.4
41.158199,-124.12315,22.6
41.158184,-124.123181,22.6
41.158168,-124.123212,22.8
41.158151,-124.12324,22.8
41.158131,-124.123267,23.0
41.158111,-124.123293,23.0
41.158093,-124.12332,23.0
41.158072,-124.123344,23.2
41.158049,-124.123365,23.2
41.158025,-124.123384,23.4
41.158004,-124.123411,23.4
41.157983,-124.123439,23.4
41.15796,-124.123464,23.6
41.157932,-124.123485,23.6
41.157921,-124.123523,23.6
41.157903,-124.123553,23.8
41.157883,-124.123579,24.0
41.157861,-124.123607,24.0
41.157841,-124.123635,24.2
41.157823,-124.123667,24.2
41.157801,-124.123692,24.2
41.157784,-124.123725,24.2
41.15777,-124.123759,24.0
41.15775,-124.123787,24.0
41.157732,-124.123812,24.0
41.157718,-124.123843,23.8
41.157695,-124.123864,23.8
41.157678,-124.123899,23.8
41.157656,-124.123924,24.0
41.157638,-124.12396,24.2
41.157632,-124.124006,24.2
41.157626,-124.124058,24.4
41.157607,-124.124096,24.4
41.15759,-124.124141,24.4
41.157569,-124.124181,24.6
41.157549,-124.124222,24.6
41.157523,-124.124252,24.6
41.157508,-124.124292,24.6
41.157495,-124.124336,24.6
41.157485,-124.124381,24.6
41.15746,-124.124415,24.6
41.157432,-124.12445,24.8
41.157401,-124.124484,25.0
41.157378,-124.12452,25.2
41.157353,-124.12455,25.2
41.157318,-124.124579,25.2
41.157305,-124.12463,25.2
41.157284,-124.124664,25.2
41.157267,-124.124705,25.2
41.157243,-124.124745,25.4
41.157223,-124.124784,25.4
41.157197,-124.12482,25.4
41.157185,-124.124872,25.6
41.15716,-124.124913,25.6
41.157132,-124.124952,25.6
41.15711,-124.125,25.6
41.157082,-124.125042,25.6
41.157051,-124.125081,25.6
41.157019,-124.125121,25.6
41.156997,-124.125172,25.6
41.156966,-124.125208,25.6
41.156937,-124.125245,25.8
41.156907,-124.125282,25.8
41.156891,-124.125334,25.8
41.156865,-124.125373,25.8
41.156838,-124.125412,25.8
41.156813,-124.125453,25.8
41.156788,-124.125492,25.8
41.156779,-124.125555,25.8
41.156751,-124.125593,25.8
41.156726,-124.125638,25.8
41.156698,-124.125675,26.0
41.156685,-124.125736,26.0
41.156659,-124.125782,26.2
41.156638,-124.12583,26.2
41.15661,-124.125872,26.4
41.156584,-124.125915,26.4
41.156557,-124.125957,26.4
41.156529,-124.125999,26.6
41.156501,-124.12604,26.6
41.156473,-124.126084,26.6
41.156445,-124.126123,26.6
41.156414,-124.126157,26.4
41.156384,-124.126201,26.4
41.156376,-124.126268,26.4
41.156368,-124.126328,26.6
41.156351,-124.126376,26.6
41.156322,-124.126416,26.6
41.156294,-124.126454,26.6
41.156265,-124.126495,26.6
41.156237,-124.126535,26.6
41.156211,-124.126576,26.8
41.156187,-124.126617,27.0
41.156161,-124.126657,27.0
41.156135,-124.126697,27.0
41.156104,-124.126732,27.2
41.15608,-124.126772,27.2
41.156051,-124.126806,27.2
41.156029,-124.12685,27.4
41.156006,-124.126893,27.4
41.155986,-124.126938,27.6
41.155968,-124.126986,27.6
41.155937,-124.127022,27.6
41.155907,-124.12706,27.6
41.155874,-124.127097,27.6
41.155835,-124.127128,27.6
41.155805,-124.127166,27.8
